ID,Code,Variable,Where
1602,13,siteAlteration,NA
1602,0,constructQual,M
1602,0,floorMaterial,M
1602,4,lajas,NA
1602,0,tepetate,M
1602,44,plowing,NA
1602,0,stoneDist,M
1602,4,stoneQuant,NA
1602,2,intrusiveSherd,NA
1602,3,ceramicAbundance,NA
1602,1,milpa,NA
1602,0,wallCoreOthMat,M
1602,0,wallCoreStone,M
1602,0,wallFacing,M
1602,49,cropWater,NA
1602,144,analysisYear,NA
1602,134,analysisQuarter,NA
1602,11,slope,NA
1602,140,collectionYear,NA
1602,135,collectionQuarter,NA
1602,0,boundInfoQual,M
1603,4,erosion,NA
1603,12,terracing,NA
1603,12,roadOrRail,NA
1603,19,constructQual,NA
1603,0,floorMaterial,M
1603,2,lajas,NA
1603,6,tepetate,NA
1603,1,concrete,NA
1603,44,plowing,NA
1603,25,stoneDist,NA
1603,4,stoneQuant,NA
1603,2,intrusiveSherd,NA
1603,0,ceramicAbundance,M
1603,1,milpa,NA
1603,0,wallCoreOthMat,M
1603,0,wallCoreStone,M
1603,0,wallFacing,M
1603,49,cropWater,NA
1603,147,analysisYear,NA
1603,132,analysisQuarter,NA
1603,11,slope,NA
1603,140,collectionYear,NA
1603,135,collectionQuarter,NA
1603,137,boundInfoQual,NA
1604,4,erosion,NA
1604,12,terracing,NA
1604,12,roadOrRail,NA
1604,6,siteAlteration,NA
1604,19,constructQual,NA
1604,0,floorMaterial,M
1604,4,lajas,NA
1604,10,tepetate,NA
1604,1,concrete,NA
1604,1,plasterUnpaint,NA
1604,44,plowing,NA
1604,25,stoneDist,NA
1604,6,stoneQuant,NA
1604,2,intrusiveSherd,NA
1604,6,ceramicAbundance,NA
1604,1,milpa,NA
1604,0,wallCoreOthMat,M
1604,0,wallCoreStone,M
1604,0,wallFacing,M
1604,49,cropWater,NA
1604,147,analysisYear,NA
1604,132,analysisQuarter,NA
1604,11,slope,NA
1604,140,collectionYear,NA
1604,135,collectionQuarter,NA
1604,136,boundInfoQual,NA
1605,4,erosion,NA
1605,6,fallow,NA
1605,11,terracing,NA
1605,11,ditching,NA
1605,13,roadOrRail,NA
1605,12,siteAlteration,NA
1605,20,constructQual,NA
1605,0,floorMaterial,M
1605,1,lajas,NA
1605,10,tepetate,NA
1605,1,concrete,NA
1605,1,plasterUnpaint,NA
1605,43,plowing,NA
1605,22,stoneDist,NA
1605,6,stoneQuant,NA
1605,2,intrusiveSherd,NA
1605,5,ceramicAbundance,NA
1605,6,milpa,NA
1605,0,wallCoreOthMat,M
1605,0,wallCoreStone,M
1605,0,wallFacing,M
1605,49,cropWater,NA
1605,144,analysisYear,NA
1605,133,analysisQuarter,NA
1605,11,slope,NA
1605,140,collectionYear,NA
1605,135,collectionQuarter,NA
1605,136,boundInfoQual,NA
1606,4,erosion,NA
1606,12,terracing,NA
1606,12,roadOrRail,NA
1606,11,siteAlteration,NA
1606,19,constructQual,NA
1606,0,floorMaterial,M
1606,8,lajas,NA
1606,8,tepetate,NA
1606,1,cascajo,NA
1606,1,concrete,NA
1606,1,plasterPaint,NA
1606,1,plasterUnpaint,NA
1606,44,plowing,NA
1606,25,stoneDist,NA
1606,7,stoneQuant,NA
1606,2,intrusiveSherd,NA
1606,8,ceramicAbundance,NA
1606,1,milpa,NA
1606,1,magueys,NA
1606,0,wallCoreOthMat,M
1606,0,wallCoreStone,M
1606,0,wallFacing,M
1606,48,cropWater,NA
1606,144,analysisYear,NA
1606,133,analysisQuarter,NA
1606,11,slope,NA
1606,141,collectionYear,NA
1606,132,collectionQuarter,NA
1606,136,boundInfoQual,NA
1607,15,landLeveling,NA
1607,13,stoneClearing,NA
1607,11,stoneRows,NA
1607,12,siteAlteration,NA
1607,19,constructQual,NA
1607,0,floorMaterial,M
1607,6,lajas,NA
1607,6,cascajo,NA
1607,44,plowing,NA
1607,25,stoneDist,NA
1607,6,stoneQuant,NA
1607,2,intrusiveSherd,NA
1607,5,ceramicAbundance,NA
1607,8,alfalfaUncut,NA
1607,0,wallCoreOthMat,M
1607,0,wallCoreStone,M
1607,0,wallFacing,M
1607,49,cropWater,NA
1607,144,analysisYear,NA
1607,132,analysisQuarter,NA
1607,11,slope,NA
1607,144,collectionYear,NA
1607,132,collectionQuarter,NA
1607,136,boundInfoQual,NA
1608,1,recentBuild,NA
1608,15,landLeveling,NA
1608,13,stoneClearing,NA
1608,12,siteAlteration,NA
1608,19,constructQual,NA
1608,0,floorMaterial,M
1608,6,lajas,NA
1608,8,cascajo,NA
1608,44,plowing,NA
1608,25,stoneDist,NA
1608,6,stoneQuant,NA
1608,2,intrusiveSherd,NA
1608,5,ceramicAbundance,NA
1608,8,alfalfaUncut,NA
1608,0,wallCoreOthMat,M
1608,0,wallCoreStone,M
1608,0,wallFacing,M
1608,49,cropWater,NA
1608,144,analysisYear,NA
1608,132,analysisQuarter,NA
1608,11,slope,NA
1608,144,collectionYear,NA
1608,132,collectionQuarter,NA
1608,136,boundInfoQual,NA
1609,15,landLeveling,NA
1609,13,stoneClearing,NA
1609,6,stoneRows,NA
1609,12,siteAlteration,NA
1609,19,constructQual,NA
1609,0,floorMaterial,M
1609,6,lajas,NA
1609,6,tepetate,NA
1609,8,cascajo,NA
1609,44,plowing,NA
1609,25,stoneDist,NA
1609,6,stoneQuant,NA
1609,2,intrusiveSherd,NA
1609,5,ceramicAbundance,NA
1609,8,alfalfaUncut,NA
1609,0,wallCoreOthMat,M
1609,0,wallCoreStone,M
1609,0,wallFacing,M
1609,49,cropWater,NA
1609,144,analysisYear,NA
1609,132,analysisQuarter,NA
1609,11,slope,NA
1609,144,collectionYear,NA
1609,132,collectionQuarter,NA
1609,136,boundInfoQual,NA
161,12,erosion,NA
161,12,uncultivate,NA
161,18,constructQual,NA
161,0,floorMaterial,M
161,4,lajas,NA
161,22,stoneDist,NA
161,6,stoneQuant,NA
161,2,intrusiveSherd,NA
161,3,ceramicAbundance,NA
161,0,wallCoreStone,M
161,0,wallFacing,M
161,48,cropWater,NA
161,143,analysisYear,NA
161,134,analysisQuarter,NA
161,6,slope,NA
161,143,collectionYear,NA
161,134,collectionQuarter,NA
161,138,boundInfoQual,NA
1610,15,landLeveling,NA
1610,13,stoneClearing,NA
1610,12,stoneRows,NA
1610,12,siteAlteration,NA
1610,19,constructQual,NA
1610,0,floorMaterial,M
1610,4,lajas,NA
1610,4,tepetate,NA
1610,6,cascajo,NA
1610,44,plowing,NA
1610,25,stoneDist,NA
1610,6,stoneQuant,NA
1610,2,intrusiveSherd,NA
1610,5,ceramicAbundance,NA
1610,8,alfalfaUncut,NA
1610,0,wallCoreOthMat,M
1610,0,wallCoreStone,M
1610,0,wallFacing,M
1610,49,cropWater,NA
1610,144,analysisYear,NA
1610,132,analysisQuarter,NA
1610,11,slope,NA
1610,144,collectionYear,NA
1610,132,collectionQuarter,NA
1610,137,boundInfoQual,NA
1611,15,landLeveling,NA
1611,13,stoneClearing,NA
1611,12,stoneRows,NA
1611,12,siteAlteration,NA
1611,19,constructQual,NA
1611,0,floorMaterial,M
1611,0,lajas,M
1611,6,tepetate,NA
1611,0,adobe,M
1611,0,xalnene,M
1611,0,cascajo,M
1611,44,plowing,NA
1611,25,stoneDist,NA
1611,5,stoneQuant,NA
1611,2,intrusiveSherd,NA
1611,5,ceramicAbundance,NA
1611,8,alfalfaUncut,NA
1611,0,wallCoreOthMat,M
1611,0,wallCoreStone,M
1611,0,wallFacing,M
1611,49,cropWater,NA
1611,144,analysisYear,NA
1611,132,analysisQuarter,NA
1611,11,slope,NA
1611,144,collectionYear,NA
1611,132,collectionQuarter,NA
1611,136,boundInfoQual,NA
1612,15,landLeveling,NA
1612,16,walls,NA
1612,13,stoneClearing,NA
1612,12,stoneRows,NA
1612,12,siteAlteration,NA
1612,19,constructQual,NA
1612,0,floorMaterial,M
1612,8,lajas,NA
1612,6,tepetate,NA
1612,8,cascajo,NA
1612,1,concrete,NA
1612,1,plasterPaint,NA
1612,44,plowing,NA
1612,24,stoneDist,NA
1612,7,stoneQuant,NA
1612,2,intrusiveSherd,NA
1612,6,ceramicAbundance,NA
1612,8,milpa,NA
1612,0,wallCoreOthMat,M
1612,0,wallCoreStone,M
1612,0,wallFacing,M
1612,48,cropWater,NA
1612,144,analysisYear,NA
1612,132,analysisQuarter,NA
1612,11,slope,NA
1612,144,collectionYear,NA
1612,132,collectionQuarter,NA
1612,136,boundInfoQual,NA
1613,1,landLeveling,NA
1613,16,walls,NA
1613,6,siteAlteration,NA
1613,19,constructQual,NA
1613,0,floorMaterial,M
1613,4,lajas,NA
1613,4,cascajo,NA
1613,0,plowing,M
1613,24,stoneDist,NA
1613,4,stoneQuant,NA
1613,0,intrusiveSherd,M
1613,1,milpa,NA
1613,0,wallCoreOthMat,M
1613,0,wallCoreStone,M
1613,0,wallFacing,M
1613,48,cropWater,NA
1613,144,analysisYear,NA
1613,132,analysisQuarter,NA
1613,11,slope,NA
1613,144,collectionYear,NA
1613,132,collectionQuarter,NA
1613,136,boundInfoQual,NA
1614,1,landLeveling,NA
1614,54,floors,NA
1614,6,siteAlteration,NA
1614,19,constructQual,NA
1614,30,floorMaterial,NA
1614,6,lajas,NA
1614,4,tepetate,NA
1614,8,cascajo,NA
1614,1,concrete,NA
1614,1,plasterUnpaint,NA
1614,45,plowing,NA
1614,0,stoneDist,M
1614,7,stoneQuant,NA
1614,0,intrusiveSherd,M
1614,5,ceramicAbundance,NA
1614,8,milpa,NA
1614,4,nopales,NA
1614,0,wallCoreOthMat,M
1614,0,wallCoreStone,M
1614,0,wallFacing,M
1614,48,cropWater,NA
1614,144,analysisYear,NA
1614,132,analysisQuarter,NA
1614,11,slope,NA
1614,144,collectionYear,NA
1614,132,collectionQuarter,NA
1614,136,boundInfoQual,NA
1615,15,landLeveling,NA
1615,13,stoneClearing,NA
1615,12,siteAlteration,NA
1615,19,constructQual,NA
1615,0,floorMaterial,M
1615,6,lajas,NA
1615,6,tepetate,NA
1615,8,cascajo,NA
1615,44,plowing,NA
1615,25,stoneDist,NA
1615,7,stoneQuant,NA
1615,2,intrusiveSherd,NA
1615,7,ceramicAbundance,NA
1615,1,milpa,NA
1615,1,alfalfaUncut,NA
1615,0,wallCoreOthMat,M
1615,0,wallCoreStone,M
1615,0,wallFacing,M
1615,49,cropWater,NA
1615,144,analysisYear,NA
1615,132,analysisQuarter,NA
1615,11,slope,NA
1615,144,collectionYear,NA
1615,132,collectionQuarter,NA
1615,136,boundInfoQual,NA
1616,15,landLeveling,NA
1616,13,stoneClearing,NA
1616,12,siteAlteration,NA
1616,19,constructQual,NA
1616,0,floorMaterial,M
1616,6,lajas,NA
1616,4,tepetate,NA
1616,6,cascajo,NA
1616,44,plowing,NA
1616,25,stoneDist,NA
1616,5,stoneQuant,NA
1616,2,intrusiveSherd,NA
1616,6,ceramicAbundance,NA
1616,1,alfalfaUncut,NA
1616,0,wallCoreOthMat,M
1616,0,wallCoreStone,M
1616,0,wallFacing,M
1616,49,cropWater,NA
1616,142,analysisYear,NA
1616,132,analysisQuarter,NA
1616,11,slope,NA
1616,142,collectionYear,NA
1616,132,collectionQuarter,NA
1616,136,boundInfoQual,NA
1617,15,landLeveling,NA
1617,51,floors,NA
1617,13,stoneClearing,NA
1617,6,siteAlteration,NA
1617,19,constructQual,NA
1617,30,floorMaterial,NA
1617,6,lajas,NA
1617,4,tepetate,NA
1617,4,cascajo,NA
1617,44,plowing,NA
1617,25,stoneDist,NA
1617,5,stoneQuant,NA
1617,2,intrusiveSherd,NA
1617,5,ceramicAbundance,NA
1617,1,milpa,NA
1617,1,alfalfaUncut,NA
1617,0,wallCoreOthMat,M
1617,0,wallCoreStone,M
1617,0,wallFacing,M
1617,49,cropWater,NA
1617,144,analysisYear,NA
1617,132,analysisQuarter,NA
1617,11,slope,NA
1617,144,collectionYear,NA
1617,132,collectionQuarter,NA
1617,136,boundInfoQual,NA
1618,15,landLeveling,NA
1618,12,siteAlteration,NA
1618,19,constructQual,NA
1618,0,floorMaterial,M
1618,4,lajas,NA
1618,6,tepetate,NA
1618,44,plowing,NA
1618,25,stoneDist,NA
1618,6,stoneQuant,NA
1618,2,intrusiveSherd,NA
1618,5,ceramicAbundance,NA
1618,1,alfalfaUncut,NA
1618,0,wallCoreOthMat,M
1618,0,wallCoreStone,M
1618,0,wallFacing,M
1618,49,cropWater,NA
1618,144,analysisYear,NA
1618,132,analysisQuarter,NA
1618,11,slope,NA
1618,144,collectionYear,NA
1618,132,collectionQuarter,NA
1618,137,boundInfoQual,NA
1619,15,landLeveling,NA
1619,13,stoneClearing,NA
1619,12,siteAlteration,NA
1619,19,constructQual,NA
1619,0,floorMaterial,M
1619,8,lajas,NA
1619,6,tepetate,NA
1619,8,cascajo,NA
1619,44,plowing,NA
1619,25,stoneDist,NA
1619,8,stoneQuant,NA
1619,2,intrusiveSherd,NA
1619,4,ceramicAbundance,NA
1619,1,barley,NA
1619,0,wallCoreOthMat,M
1619,0,wallCoreStone,M
1619,0,wallFacing,M
1619,49,cropWater,NA
1619,144,analysisYear,NA
1619,132,analysisQuarter,NA
1619,11,slope,NA
1619,144,collectionYear,NA
1619,132,collectionQuarter,NA
1619,136,boundInfoQual,NA
162,12,erosion,NA
162,12,uncultivate,NA
162,0,constructQual,M
162,0,floorMaterial,M
162,22,stoneDist,NA
162,4,stoneQuant,NA
162,3,intrusiveSherd,NA
162,3,ceramicAbundance,NA
162,0,wallCoreStone,M
162,0,wallFacing,M
162,48,cropWater,NA
162,143,analysisYear,NA
162,134,analysisQuarter,NA
162,6,slope,NA
162,143,collectionYear,NA
162,134,collectionQuarter,NA
162,0,boundInfoQual,M
1620,1,landLeveling,NA
1620,0,floors,M
1620,0,walls,M
1620,0,drainSitu,M
1620,0,wallFixSitu,M
1620,0,murals,M
1620,0,columns,M
1620,0,taludes,M
1620,0,tableros,M
1620,0,burnedStruct,M
1620,12,stoneClearing,NA
1620,6,siteAlteration,NA
1620,19,constructQual,NA
1620,0,floorMaterial,M
1620,0,lajas,M
1620,6,tepetate,NA
1620,0,adobe,M
1620,0,xalnene,M
1620,0,cascajo,M
1620,0,concrete,M
1620,0,plasterPaint,M
1620,0,plasterUnpaint,M
1620,0,burntClay,M
1620,0,stoneDist,M
1620,0,stoneQuant,M
1620,2,intrusiveSherd,NA
1620,5,ceramicAbundance,NA
1620,1,alfalfaUncut,NA
1620,0,wallCoreOthMat,M
1620,0,wallCoreStone,M
1620,0,wallFacing,M
1620,47,cropWater,NA
1620,144,analysisYear,NA
1620,132,analysisQuarter,NA
1620,11,slope,NA
1620,144,collectionYear,NA
1620,132,collectionQuarter,NA
1620,136,boundInfoQual,NA
1621,1,landLeveling,NA
1621,12,stoneClearing,NA
1621,6,siteAlteration,NA
1621,19,constructQual,NA
1621,0,floorMaterial,M
1621,6,tepetate,NA
1621,6,cascajo,NA
1621,44,plowing,NA
1621,25,stoneDist,NA
1621,6,stoneQuant,NA
1621,2,intrusiveSherd,NA
1621,5,ceramicAbundance,NA
1621,1,alfalfaUncut,NA
1621,0,wallCoreOthMat,M
1621,0,wallCoreStone,M
1621,0,wallFacing,M
1621,49,cropWater,NA
1621,144,analysisYear,NA
1621,132,analysisQuarter,NA
1621,11,slope,NA
1621,144,collectionYear,NA
1621,132,collectionQuarter,NA
1621,0,boundInfoQual,M
1622,1,landLeveling,NA
1622,12,stoneClearing,NA
1622,6,siteAlteration,NA
1622,18,constructQual,NA
1622,0,floorMaterial,M
1622,0,lajas,M
1622,0,tepetate,M
1622,0,adobe,M
1622,0,xalnene,M
1622,0,cascajo,M
1622,1,concrete,NA
1622,1,plasterUnpaint,NA
1622,44,plowing,NA
1622,25,stoneDist,NA
1622,0,stoneQuant,M
1622,2,intrusiveSherd,NA
1622,4,ceramicAbundance,NA
1622,1,alfalfaUncut,NA
1622,0,wallCoreOthMat,M
1622,0,wallCoreStone,M
1622,0,wallFacing,M
1622,49,cropWater,NA
1622,144,analysisYear,NA
1622,132,analysisQuarter,NA
1622,11,slope,NA
1622,144,collectionYear,NA
1622,132,collectionQuarter,NA
1622,136,boundInfoQual,NA
1623,1,landLeveling,NA
1623,6,siteAlteration,NA
1623,19,constructQual,NA
1623,0,floorMaterial,M
1623,4,lajas,NA
1623,4,tepetate,NA
1623,8,cascajo,NA
1623,25,stoneDist,NA
1623,8,stoneQuant,NA
1623,2,intrusiveSherd,NA
1623,7,ceramicAbundance,NA
1623,1,milpa,NA
1623,0,wallCoreOthMat,M
1623,0,wallCoreStone,M
1623,0,wallFacing,M
1623,47,cropWater,NA
1623,144,analysisYear,NA
1623,132,analysisQuarter,NA
1623,11,slope,NA
1623,144,collectionYear,NA
1623,132,collectionQuarter,NA
1623,136,boundInfoQual,NA
1624,1,landLeveling,NA
1624,6,siteAlteration,NA
1624,19,constructQual,NA
1624,0,floorMaterial,M
1624,4,lajas,NA
1624,4,tepetate,NA
1624,6,cascajo,NA
1624,44,plowing,NA
1624,24,stoneDist,NA
1624,6,stoneQuant,NA
1624,2,intrusiveSherd,NA
1624,1,milpa,NA
1624,1,alfalfaUncut,NA
1624,0,wallCoreOthMat,M
1624,0,wallCoreStone,M
1624,0,wallFacing,M
1624,49,cropWater,NA
1624,144,analysisYear,NA
1624,132,analysisQuarter,NA
1624,11,slope,NA
1624,144,collectionYear,NA
1624,132,collectionQuarter,NA
1624,137,boundInfoQual,NA
1625,15,landLeveling,NA
1625,12,siteAlteration,NA
1625,19,constructQual,NA
1625,0,floorMaterial,M
1625,8,lajas,NA
1625,8,tepetate,NA
1625,8,cascajo,NA
1625,1,concrete,NA
1625,44,plowing,NA
1625,22,stoneDist,NA
1625,8,stoneQuant,NA
1625,2,intrusiveSherd,NA
1625,7,ceramicAbundance,NA
1625,1,milpa,NA
1625,1,alfalfaUncut,NA
1625,0,wallCoreOthMat,M
1625,0,wallCoreStone,M
1625,0,wallFacing,M
1625,0,cropWater,M
1625,144,analysisYear,NA
1625,132,analysisQuarter,NA
1625,11,slope,NA
1625,144,collectionYear,NA
1625,132,collectionQuarter,NA
1625,136,boundInfoQual,NA
1626,1,landLeveling,NA
1626,6,siteAlteration,NA
1626,19,constructQual,NA
1626,0,floorMaterial,M
1626,6,lajas,NA
1626,4,tepetate,NA
1626,4,cascajo,NA
1626,44,plowing,NA
1626,25,stoneDist,NA
1626,7,stoneQuant,NA
1626,2,intrusiveSherd,NA
1626,4,ceramicAbundance,NA
1626,1,milpa,NA
1626,1,alfalfaUncut,NA
1626,0,wallCoreOthMat,M
1626,0,wallCoreStone,M
1626,0,wallFacing,M
1626,49,cropWater,NA
1626,144,analysisYear,NA
1626,132,analysisQuarter,NA
1626,11,slope,NA
1626,144,collectionYear,NA
1626,132,collectionQuarter,NA
1626,137,boundInfoQual,NA
1627,15,landLeveling,NA
1627,13,stoneClearing,NA
1627,12,siteAlteration,NA
1627,19,constructQual,NA
1627,0,floorMaterial,M
1627,6,lajas,NA
1627,6,tepetate,NA
1627,8,cascajo,NA
1627,44,plowing,NA
1627,0,stoneDist,M
1627,8,stoneQuant,NA
1627,2,intrusiveSherd,NA
1627,4,ceramicAbundance,NA
1627,1,milpa,NA
1627,1,alfalfaUncut,NA
1627,0,wallCoreOthMat,M
1627,0,wallCoreStone,M
1627,0,wallFacing,M
1627,49,cropWater,NA
1627,144,analysisYear,NA
1627,132,analysisQuarter,NA
1627,11,slope,NA
1627,144,collectionYear,NA
1627,132,collectionQuarter,NA
1627,136,boundInfoQual,NA
1628,12,landLeveling,NA
1628,11,stoneClearing,NA
1628,6,siteAlteration,NA
1628,19,constructQual,NA
1628,0,floorMaterial,M
1628,2,lajas,NA
1628,4,cascajo,NA
1628,44,plowing,NA
1628,22,stoneDist,NA
1628,3,stoneQuant,NA
1628,2,intrusiveSherd,NA
1628,5,ceramicAbundance,NA
1628,1,milpa,NA
1628,6,alfalfaUncut,NA
1628,0,wallCoreStone,M
1628,49,cropWater,NA
1628,144,analysisYear,NA
1628,132,analysisQuarter,NA
1628,11,slope,NA
1628,144,collectionYear,NA
1628,132,collectionQuarter,NA
1628,0,boundInfoQual,M
1629,1,recentBuild,NA
1629,1,landLeveling,NA
1629,12,siteAlteration,NA
1629,19,constructQual,NA
1629,0,floorMaterial,M
1629,4,lajas,NA
1629,4,tepetate,NA
1629,8,cascajo,NA
1629,44,plowing,NA
1629,22,stoneDist,NA
1629,4,stoneQuant,NA
1629,2,intrusiveSherd,NA
1629,4,ceramicAbundance,NA
1629,1,milpa,NA
1629,0,wallCoreStone,M
1629,0,wallFacing,M
1629,48,cropWater,NA
1629,144,analysisYear,NA
1629,132,analysisQuarter,NA
1629,11,slope,NA
1629,144,collectionYear,NA
1629,132,collectionQuarter,NA
1629,137,boundInfoQual,NA
163,12,erosion,NA
163,12,uncultivate,NA
163,0,constructQual,M
163,0,floorMaterial,M
163,4,lajas,NA
163,24,stoneDist,NA
163,8,stoneQuant,NA
163,3,intrusiveSherd,NA
163,4,ceramicAbundance,NA
163,0,wallFacing,M
163,48,cropWater,NA
163,143,analysisYear,NA
163,134,analysisQuarter,NA
163,131,slope,NA
163,143,collectionYear,NA
163,134,collectionQuarter,NA
163,0,boundInfoQual,M
1630,19,constructQual,NA
1630,0,floorMaterial,M
1630,4,lajas,NA
1630,8,cascajo,NA
1630,44,plowing,NA
1630,22,stoneDist,NA
1630,4,stoneQuant,NA
1630,2,intrusiveSherd,NA
1630,8,ceramicAbundance,NA
1630,1,milpa,NA
1630,0,wallCoreStone,M
1630,0,wallFacing,M
1630,48,cropWater,NA
1630,144,analysisYear,NA
1630,132,analysisQuarter,NA
1630,11,slope,NA
1630,144,collectionYear,NA
1630,132,collectionQuarter,NA
1630,136,boundInfoQual,NA
1631,1,pitMisc,NA
1631,11,siteAlteration,NA
1631,19,constructQual,NA
1631,0,floorMaterial,M
1631,8,lajas,NA
1631,8,tepetate,NA
1631,8,cascajo,NA
1631,1,concrete,NA
1631,1,plasterUnpaint,NA
1631,44,plowing,NA
1631,22,stoneDist,NA
1631,10,stoneQuant,NA
1631,2,intrusiveSherd,NA
1631,6,ceramicAbundance,NA
1631,1,milpa,NA
1631,0,wallCoreStone,M
1631,0,wallFacing,M
1631,48,cropWater,NA
1631,144,analysisYear,NA
1631,132,analysisQuarter,NA
1631,11,slope,NA
1631,144,collectionYear,NA
1631,132,collectionQuarter,NA
1631,136,boundInfoQual,NA
1632,1,recentBuild,NA
1632,12,stoneClearing,NA
1632,11,siteAlteration,NA
1632,19,constructQual,NA
1632,0,floorMaterial,M
1632,4,lajas,NA
1632,4,cascajo,NA
1632,1,concrete,NA
1632,1,plasterPaint,NA
1632,1,plasterUnpaint,NA
1632,44,plowing,NA
1632,22,stoneDist,NA
1632,4,stoneQuant,NA
1632,2,intrusiveSherd,NA
1632,6,ceramicAbundance,NA
1632,1,milpa,NA
1632,0,wallCoreStone,M
1632,0,wallFacing,M
1632,48,cropWater,NA
1632,144,analysisYear,NA
1632,132,analysisQuarter,NA
1632,11,slope,NA
1632,144,collectionYear,NA
1632,132,collectionQuarter,NA
1632,136,boundInfoQual,NA
1633,12,recentWall,NA
1633,19,constructQual,NA
1633,0,floorMaterial,M
1633,4,lajas,NA
1633,6,cascajo,NA
1633,44,plowing,NA
1633,22,stoneDist,NA
1633,4,stoneQuant,NA
1633,2,intrusiveSherd,NA
1633,7,ceramicAbundance,NA
1633,1,milpa,NA
1633,1,magueys,NA
1633,0,wallCoreStone,M
1633,0,wallFacing,M
1633,48,cropWater,NA
1633,144,analysisYear,NA
1633,135,analysisQuarter,NA
1633,11,slope,NA
1633,144,collectionYear,NA
1633,135,collectionQuarter,NA
1633,0,boundInfoQual,M
1634,6,siteAlteration,NA
1634,19,constructQual,NA
1634,0,floorMaterial,M
1634,4,lajas,NA
1634,8,cascajo,NA
1634,44,plowing,NA
1634,22,stoneDist,NA
1634,4,stoneQuant,NA
1634,2,intrusiveSherd,NA
1634,4,ceramicAbundance,NA
1634,1,barley,NA
1634,0,wallCoreStone,M
1634,0,wallFacing,M
1634,48,cropWater,NA
1634,144,analysisYear,NA
1634,135,analysisQuarter,NA
1634,11,slope,NA
1634,144,collectionYear,NA
1634,135,collectionQuarter,NA
1634,136,boundInfoQual,NA
1635,6,siteAlteration,NA
1635,19,constructQual,NA
1635,0,floorMaterial,M
1635,4,lajas,NA
1635,1,cascajo,NA
1635,1,concrete,NA
1635,1,plasterPaint,NA
1635,44,plowing,NA
1635,22,stoneDist,NA
1635,4,stoneQuant,NA
1635,2,intrusiveSherd,NA
1635,6,ceramicAbundance,NA
1635,1,barley,NA
1635,0,wallCoreStone,M
1635,0,wallFacing,M
1635,48,cropWater,NA
1635,144,analysisYear,NA
1635,135,analysisQuarter,NA
1635,11,slope,NA
1635,144,collectionYear,NA
1635,135,collectionQuarter,NA
1635,136,boundInfoQual,NA
1636,4,landLeveling,NA
1636,0,fallow,M
1636,0,uncultivate,M
1636,6,siteAlteration,NA
1636,19,constructQual,NA
1636,0,floorMaterial,M
1636,4,lajas,NA
1636,8,cascajo,NA
1636,1,concrete,NA
1636,1,plasterUnpaint,NA
1636,44,plowing,NA
1636,22,stoneDist,NA
1636,5,stoneQuant,NA
1636,2,intrusiveSherd,NA
1636,4,ceramicAbundance,NA
1636,1,milpa,NA
1636,0,barley,M
1636,0,beans,M
1636,0,alfalfaCut,M
1636,0,alfalfaUncut,M
1636,0,nopales,M
1636,1,magueys,NA
1636,0,wallCoreStone,M
1636,0,wallFacing,M
1636,48,cropWater,NA
1636,144,analysisYear,NA
1636,132,analysisQuarter,NA
1636,11,slope,NA
1636,144,collectionYear,NA
1636,135,collectionQuarter,NA
1636,0,boundInfoQual,M
1637,12,uncultivate,NA
1637,13,siteAlteration,NA
1637,19,constructQual,NA
1637,0,floorMaterial,M
1637,6,lajas,NA
1637,4,tepetate,NA
1637,8,cascajo,NA
1637,22,stoneDist,NA
1637,8,stoneQuant,NA
1637,2,intrusiveSherd,NA
1637,4,ceramicAbundance,NA
1637,0,wallCoreStone,M
1637,0,wallFacing,M
1637,48,cropWater,NA
1637,144,analysisYear,NA
1637,135,analysisQuarter,NA
1637,11,slope,NA
1637,144,collectionYear,NA
1637,135,collectionQuarter,NA
1637,136,boundInfoQual,NA
1638,4,landLeveling,NA
1638,52,floors,NA
1638,53,walls,NA
1638,12,uncultivate,NA
1638,6,siteAlteration,NA
1638,19,constructQual,NA
1638,42,floorMaterial,NA
1638,8,lajas,NA
1638,6,tepetate,NA
1638,8,cascajo,NA
1638,1,concrete,NA
1638,1,plasterPaint,NA
1638,1,plasterUnpaint,NA
1638,0,stoneDist,M
1638,8,stoneQuant,NA
1638,2,intrusiveSherd,NA
1638,5,ceramicAbundance,NA
1638,1,wallCoreStone,NA
1638,30,wallFacing,NA
1638,48,cropWater,NA
1638,144,analysisYear,NA
1638,135,analysisQuarter,NA
1638,11,slope,NA
1638,144,collectionYear,NA
1638,135,collectionQuarter,NA
1638,136,boundInfoQual,NA
1639,1,pitMisc,NA
1639,15,landLeveling,NA
1639,52,floors,NA
1639,51,walls,NA
1639,51,taludes,NA
1639,12,stoneClearing,NA
1639,12,siteAlteration,NA
1639,19,constructQual,NA
1639,30,floorMaterial,NA
1639,6,lajas,NA
1639,8,tepetate,NA
1639,1,cascajo,NA
1639,44,plowing,NA
1639,22,stoneDist,NA
1639,8,stoneQuant,NA
1639,2,intrusiveSherd,NA
1639,6,ceramicAbundance,NA
1639,1,alfalfaUncut,NA
1639,40,wallCoreOthMat,NA
1639,30,wallFacing,NA
1639,49,cropWater,NA
1639,144,analysisYear,NA
1639,135,analysisQuarter,NA
1639,11,slope,NA
1639,144,collectionYear,NA
1639,135,collectionQuarter,NA
1639,136,boundInfoQual,NA
164,4,erosion,NA
164,0,tableros,M
164,12,uncultivate,NA
